Age,Attrition,Department,DistanceFromHome,Education,EducationField,EmployeeNumber,EnvironmentSatisfaction,Gender,JobLevel,JobRole,JobSatisfaction,MaritalStatus,EmployeeSalary,EmployeeRevenue,PercentSalaryHike,PerformanceRating,StandardHours,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,Age<=25,Age>=55,ROI
32,No,Sales,8,Postgraduate,Marketing,207,Neutral,Female,Mid-level,Sales Executive,Very Satisfied,Single,8998,15589,14,3,40,2,3,9,False,False,73.24961102467215
29,No,Research & Development,1,High School,Technical Degree,208,Very Satisfied,Male,Junior,Manufacturing Director,Satisfied,Married,4319,26283,13,3,40,1,3,10,False,False,508.54364436212086
51,No,Research & Development,7,Professional Certification,Medical,211,Neutral,Male,Junior,Manufacturing Director,Satisfied,Married,6132,13983,17,3,40,2,3,1,False,False,128.03326810176125
58,No,Research & Development,9,Postgraduate,Medical,214,Neutral,Female,Entry-level,Research Scientist,Neutral,Married,3346,11873,20,4,40,3,2,1,False,True,254.84160191273162
40,No,Sales,4,Professional Certification,Marketing,215,Satisfied,Male,Mid-level,Sales Executive,Very Satisfied,Married,10855,8552,11,3,40,2,2,12,False,False,-21.21602947950253
34,No,Sales,2,Professional Certification,Marketing,216,Satisfied,Female,Entry-level,Sales Representative,Satisfied,Married,2231,11314,18,3,40,3,3,4,False,False,407.1268489466607
22,No,Research & Development,19,High School,Medical,217,Satisfied,Male,Entry-level,Research Scientist,Very Satisfied,Married,2323,11992,24,4,40,6,3,2,True,False,416.2290142057684
27,No,Research & Development,9,Postgraduate,Medical,218,Very Satisfied,Male,Entry-level,Research Scientist,Neutral,Divorced,2024,5970,18,3,40,1,1,2,False,False,194.96047430830038
28,No,Research & Development,21,Postgraduate,Medical,221,Satisfied,Male,Entry-level,Research Scientist,Very Satisfied,Married,2713,6672,11,3,40,2,1,5,False,False,145.92701806118689
57,No,Research & Development,24,Undergraduate,Life Sciences,223,Satisfied,Male,Mid-level,Healthcare Representative,Very Satisfied,Divorced,9439,23402,16,3,40,2,1,5,False,True,147.9288060175866
27,No,Research & Development,3,Postgraduate,Medical,224,Satisfied,Male,Entry-level,Research Scientist,Satisfied,Divorced,2566,25326,15,3,40,2,2,1,False,False,886.9836321122369
50,No,Research & Development,11,Postgraduate,Life Sciences,226,Satisfied,Female,Executive,Manager,Neutral,Single,19926,17053,15,3,40,5,3,5,False,False,-14.418347887182575
41,No,Research & Development,14,Postgraduate,Life Sciences,227,Dissatisfied,Male,Entry-level,Research Scientist,Satisfied,Divorced,2451,4609,12,3,40,2,3,9,False,False,88.04569563443494
30,No,Sales,5,Postgraduate,Life Sciences,228,Neutral,Female,Mid-level,Sales Executive,Very Satisfied,Married,9419,8053,12,3,40,2,3,10,False,False,-14.502601125384858
38,No,Sales,1,Professional Certification,Life Sciences,230,Dissatisfied,Female,Junior,Sales Executive,Very Satisfied,Single,8686,12930,22,4,40,2,4,8,False,False,48.86023486069537
32,No,Research & Development,6,Other,Life Sciences,231,Satisfied,Male,Entry-level,Research Scientist,Satisfied,Single,3038,12430,20,4,40,2,3,5,False,False,309.15075707702437
27,No,Research & Development,17,Postgraduate,Technical Degree,233,Satisfied,Male,Entry-level,Research Scientist,Neutral,Married,3058,13364,16,3,40,3,2,5,False,False,337.01765860039245
19,Yes,Sales,1,High School,Technical Degree,235,Satisfied,Female,Entry-level,Sales Representative,Dissatisfied,Single,2325,20989,21,4,40,5,4,0,True,False,802.752688172043
36,No,Research & Development,3,Undergraduate,Medical,238,Very Satisfied,Male,Entry-level,Laboratory Technician,Neutral,Single,2088,15062,12,3,40,3,2,8,False,False,621.360153256705
30,No,Research & Development,9,Postgraduate,Medical,239,Satisfied,Male,Junior,Laboratory Technician,Dissatisfied,Divorced,3072,11012,11,3,40,4,3,12,False,False,258.46354166666663
45,No,Sales,4,Undergraduate,Life Sciences,240,Satisfied,Female,Junior,Sales Executive,Dissatisfied,Divorced,5006,6319,11,3,40,3,4,5,False,False,26.22852576907711
56,No,Research & Development,8,Postgraduate,Life Sciences,241,Satisfied,Female,Entry-level,Research Scientist,Dissatisfied,Divorced,4257,13939,18,3,40,3,3,2,False,True,227.43716232088326
33,No,Research & Development,2,Postgraduate,Life Sciences,242,Satisfied,Male,Entry-level,Research Scientist,Very Satisfied,Single,2500,10515,14,3,40,2,4,3,False,False,320.6
19,Yes,Research & Development,2,Postgraduate,Life Sciences,243,Neutral,Male,Entry-level,Laboratory Technician,Very Satisfied,Single,1102,9241,22,4,40,3,2,1,True,False,738.5662431941923
46,No,Sales,1,Undergraduate,Marketing,244,Neutral,Female,Mid-level,Sales Executive,Dissatisfied,Divorced,10453,2137,25,4,40,2,3,24,False,False,-79.55610829426959
38,No,Research & Development,9,Undergraduate,Life Sciences,245,Satisfied,Female,Entry-level,Laboratory Technician,Very Satisfied,Single,2288,6319,12,3,40,3,3,2,False,False,176.18006993006995
31,No,Research & Development,12,High School,Medical,246,Satisfied,Female,Entry-level,Research Scientist,Very Satisfied,Married,3929,6984,23,4,40,0,3,4,False,False,77.75515398320184
34,No,Research & Development,27,Undergraduate,Medical,247,Very Satisfied,Female,Entry-level,Research Scientist,Neutral,Single,2311,5711,15,3,40,3,3,3,False,False,147.12245781047167
41,Yes,Sales,20,Undergraduate,Marketing,248,Neutral,Female,Entry-level,Sales Representative,Neutral,Single,3140,21728,22,4,40,5,2,4,False,False,591.9745222929937
50,No,Research & Development,1,Postgraduate,Medical,249,Satisfied,Male,Entry-level,Laboratory Technician,Satisfied,Married,3690,3425,15,3,40,2,2,3,False,False,-7.181571815718158
53,No,Research & Development,13,Undergraduate,Medical,250,Very Satisfied,Female,Junior,Manufacturing Director,Dissatisfied,Divorced,4450,26250,11,3,40,3,3,4,False,False,489.88764044943827
33,No,Research & Development,14,Postgraduate,Medical,252,Very Satisfied,Female,Entry-level,Research Scientist,Neutral,Married,2756,4673,13,3,40,5,3,8,False,False,69.55732946298984
40,No,Research & Development,4,High School,Medical,253,Very Satisfied,Female,Executive,Manager,Satisfied,Married,19033,6499,14,3,40,2,3,20,False,False,-65.8540429779856
55,No,Research & Development,14,Professional Certification,Medical,254,Satisfied,Male,Executive,Research Director,Neutral,Single,18722,13339,11,3,40,3,3,24,False,True,-28.752270056617885
34,No,Research & Development,2,High School,Life Sciences,256,Very Satisfied,Male,Junior,Manufacturing Director,Satisfied,Married,9547,14074,17,3,40,2,2,10,False,False,47.418037079710906
51,No,Research & Development,3,Postgraduate,Medical,258,Very Satisfied,Female,Senior,Healthcare Representative,Neutral,Single,13734,7192,18,3,40,6,3,7,False,False,-47.63361001893112
52,No,Research & Development,1,Professional Certification,Life Sciences,259,Satisfied,Male,Executive,Manager,Satisfied,Married,19999,5678,14,3,40,5,3,33,False,False,-71.60858042902146
27,No,Research & Development,9,Postgraduate,Medical,260,Very Satisfied,Female,Entry-level,Research Scientist,Neutral,Single,2279,11781,16,3,40,2,2,7,False,False,416.9372531812198
35,Yes,Research & Development,23,Undergraduate,Life Sciences,261,Neutral,Male,Junior,Manufacturing Director,Satisfied,Married,5916,15497,13,3,40,1,3,1,False,False,161.95064232589587
43,No,Research & Development,7,Postgraduate,Medical,262,Very Satisfied,Male,Entry-level,Research Scientist,Very Satisfied,Divorced,2089,5228,14,3,40,3,4,5,False,False,150.26328386787938
45,No,Research & Development,2,Undergraduate,Medical,264,Dissatisfied,Male,Senior,Manager,Very Satisfied,Married,16792,20462,23,4,40,1,3,20,False,False,21.855645545497858
37,No,Research & Development,21,Postgraduate,Life Sciences,267,Neutral,Male,Entry-level,Research Scientist,Dissatisfied,Married,3564,22977,12,3,40,3,2,8,False,False,544.6969696969697
35,No,Research & Development,2,Postgraduate,Medical,269,Neutral,Female,Junior,Laboratory Technician,Neutral,Single,4425,15986,11,3,40,5,3,6,False,False,261.26553672316385
42,No,Research & Development,21,Undergraduate,Medical,270,Satisfied,Female,Junior,Manufacturing Director,Satisfied,Divorced,5265,16439,16,3,40,5,3,5,False,False,212.23171889838554
38,No,Research & Development,2,Professional Certification,Life Sciences,271,Very Satisfied,Male,Junior,Manufacturing Director,Satisfied,Married,6553,7259,14,3,40,3,3,1,False,False,10.773691439035556
38,No,Research & Development,29,Postgraduate,Technical Degree,273,Very Satisfied,Male,Junior,Manufacturing Director,Very Satisfied,Married,6261,4185,18,3,40,3,1,7,False,False,-33.15764254911356
27,No,Research & Development,1,High School,Technical Degree,274,Satisfied,Male,Junior,Manufacturing Director,Dissatisfied,Married,4298,9679,19,3,40,1,3,2,False,False,125.19776640297813
49,No,Research & Development,18,Professional Certification,Life Sciences,275,Very Satisfied,Male,Junior,Manufacturing Director,Very Satisfied,Divorced,6804,23793,15,3,40,0,3,7,False,False,249.69135802469137
34,No,Research & Development,10,Professional Certification,Medical,277,Very Satisfied,Male,Entry-level,Research Scientist,Satisfied,Divorced,3815,5972,17,3,40,4,4,5,False,False,56.53997378768021
40,No,Research & Development,19,Undergraduate,Medical,281,Satisfied,Male,Junior,Laboratory Technician,Very Satisfied,Married,2741,16523,15,3,40,2,4,7,False,False,502.8091937249179
38,Yes,Research & Development,29,High School,Medical,282,Neutral,Male,Junior,Healthcare Representative,Dissatisfied,Married,6673,11354,19,3,40,2,3,1,False,False,70.14835905889404
29,Yes,Sales,27,Postgraduate,Marketing,283,Neutral,Female,Mid-level,Sales Executive,Very Satisfied,Married,7639,24525,22,4,40,3,2,10,False,False,221.04987563817255
22,No,Research & Development,5,Postgraduate,Life Sciences,284,Very Satisfied,Male,Entry-level,Research Scientist,Neutral,Divorced,2328,12392,16,3,40,2,2,4,True,False,432.30240549828176
36,No,Research & Development,18,High School,Medical,286,Neutral,Female,Entry-level,Laboratory Technician,Very Satisfied,Single,2153,7703,13,3,40,2,3,8,False,False,257.77984208081745
40,No,Research & Development,9,Other,Life Sciences,287,Very Satisfied,Male,Junior,Healthcare Representative,Very Satisfied,Married,4876,14242,14,3,40,5,1,3,False,False,192.0836751435603
46,No,Research & Development,1,Professional Certification,Medical,288,Very Satisfied,Male,Mid-level,Healthcare Representative,Dissatisfied,Divorced,9396,12368,16,3,40,3,3,4,False,False,31.63048105576841
32,Yes,Sales,4,Professional Certification,Medical,291,Very Satisfied,Male,Mid-level,Sales Executive,Very Satisfied,Married,10400,25812,11,3,40,2,2,14,False,False,148.19230769230768
30,No,Research & Development,1,High School,Life Sciences,292,Satisfied,Male,Mid-level,Manufacturing Director,Satisfied,Single,8474,20925,22,4,40,2,3,11,False,False,146.9317913618126
27,No,Sales,20,Postgraduate,Life Sciences,293,Very Satisfied,Female,Junior,Sales Executive,Satisfied,Single,9981,12916,14,3,40,2,3,7,False,False,29.40587115519487
51,No,Research & Development,8,Professional Certification,Life Sciences,296,Neutral,Male,Mid-level,Research Director,Neutral,Married,12490,15736,16,3,40,5,1,10,False,False,25.98879103282626
30,Yes,Research & Development,3,Postgraduate,Technical Degree,297,Very Satisfied,Female,Entry-level,Research Scientist,Dissatisfied,Single,2657,8556,11,3,40,5,3,5,False,False,222.01731275875045
41,No,Sales,6,Postgraduate,Life Sciences,298,Very Satisfied,Female,Mid-level,Manager,Very Satisfied,Single,13591,14674,18,3,40,3,3,1,False,False,7.968508571849017
30,Yes,Sales,26,Professional Certification,Marketing,299,Satisfied,Female,Junior,Sales Executive,Dissatisfied,Single,6696,22967,15,3,40,5,2,6,False,False,242.9958183990442
29,Yes,Research & Development,1,Postgraduate,Technical Degree,300,Satisfied,Male,Entry-level,Research Scientist,Satisfied,Single,2058,19757,14,3,40,1,2,6,False,False,860.0097181729834
45,No,Sales,6,Postgraduate,Medical,302,Very Satisfied,Female,Mid-level,Sales Executive,Very Satisfied,Single,8865,16840,12,3,40,2,3,19,False,False,89.96051889452905
54,No,Sales,3,Postgraduate,Marketing,303,Very Satisfied,Female,Junior,Sales Executive,Dissatisfied,Married,5940,17011,14,3,40,4,3,6,False,False,186.3804713804714
36,No,Research & Development,5,Undergraduate,Life Sciences,304,Very Satisfied,Male,Junior,Laboratory Technician,Neutral,Single,5914,9945,16,3,40,3,4,13,False,False,68.16029759891782
33,No,Research & Development,4,Professional Certification,Medical,305,Satisfied,Female,Entry-level,Research Scientist,Neutral,Married,2622,13248,21,4,40,3,3,3,False,False,405.2631578947368
37,No,Research & Development,11,Postgraduate,Other,306,Neutral,Male,Mid-level,Research Director,Very Satisfied,Divorced,12185,10056,14,3,40,1,3,10,False,False,-17.472302010668855
38,No,Sales,3,Postgraduate,Life Sciences,307,Dissatisfied,Male,Mid-level,Sales Executive,Satisfied,Divorced,10609,9647,12,3,40,6,2,16,False,False,-9.067772645866718
31,No,Research & Development,1,Professional Certification,Medical,308,Satisfied,Male,Junior,Manufacturing Director,Satisfied,Married,4345,4381,12,3,40,2,3,5,False,False,0.8285385500575374
59,No,Research & Development,3,Postgraduate,Life Sciences,309,Satisfied,Male,Entry-level,Research Scientist,Very Satisfied,Married,2177,8456,17,3,40,6,3,1,False,True,288.42443729903533
37,No,Sales,4,Professional Certification,Marketing,311,Dissatisfied,Male,Entry-level,Sales Representative,Very Satisfied,Divorced,2793,2539,17,3,40,2,3,9,False,False,-9.094163981382026
29,No,Sales,1,High School,Medical,312,Neutral,Female,Mid-level,Sales Executive,Very Satisfied,Married,7918,6599,14,3,40,5,3,11,False,False,-16.65824703207881
35,No,Sales,1,Postgraduate,Marketing,314,Satisfied,Female,Mid-level,Sales Executive,Satisfied,Single,8789,9096,14,3,40,3,4,10,False,False,3.493002616907498
29,Yes,Research & Development,18,High School,Medical,315,Satisfied,Male,Entry-level,Research Scientist,Very Satisfied,Single,2389,14961,13,3,40,3,2,4,False,False,526.2452909167015
52,No,Research & Development,2,Postgraduate,Life Sciences,316,Satisfied,Female,Entry-level,Laboratory Technician,Very Satisfied,Single,3212,3300,15,3,40,3,2,2,False,False,2.73972602739726
42,No,Research & Development,4,Undergraduate,Technical Degree,319,Satisfied,Male,Executive,Manager,Very Satisfied,Married,19232,4933,11,3,40,3,3,22,False,False,-74.35004159733776
59,No,Human Resources,6,Undergraduate,Medical,321,Neutral,Male,Entry-level,Human Resources,Satisfied,Married,2267,25657,17,3,40,2,2,2,False,True,1031.760035288928
50,No,Sales,1,Professional Certification,Medical,323,Very Satisfied,Female,Executive,Manager,Very Satisfied,Divorced,19517,24118,11,3,40,3,2,7,False,False,23.5743198237434
33,Yes,Research & Development,14,Postgraduate,Medical,325,Satisfied,Male,Entry-level,Laboratory Technician,Very Satisfied,Married,2436,22149,13,3,40,2,1,5,False,False,809.2364532019704
43,No,Sales,16,Postgraduate,Marketing,327,Very Satisfied,Female,Senior,Manager,Very Satisfied,Married,16064,7744,22,4,40,3,3,17,False,False,-51.79282868525896
33,Yes,Research & Development,2,Undergraduate,Life Sciences,328,Dissatisfied,Female,Entry-level,Laboratory Technician,Dissatisfied,Married,2707,21509,20,4,40,3,4,9,False,False,694.5696342814924
52,No,Sales,2,Professional Certification,Life Sciences,329,Dissatisfied,Male,Executive,Manager,Satisfied,Single,19068,21030,18,3,40,2,4,33,False,False,10.289490245437383
32,No,Sales,4,Undergraduate,Life Sciences,330,Satisfied,Female,Entry-level,Sales Representative,Neutral,Married,3931,20990,11,3,40,5,3,4,False,False,433.9608242177563
32,Yes,Research & Development,1,Postgraduate,Life Sciences,331,Very Satisfied,Male,Entry-level,Laboratory Technician,Satisfied,Single,3730,9571,14,3,40,2,1,3,False,False,156.5951742627346
39,No,Research & Development,1,Professional Certification,Medical,332,Satisfied,Female,Entry-level,Laboratory Technician,Satisfied,Divorced,2232,15417,14,3,40,1,3,3,False,False,590.7258064516129
32,No,Sales,26,Professional Certification,Marketing,333,Satisfied,Male,Junior,Sales Executive,Very Satisfied,Married,4465,12069,18,3,40,2,3,3,False,False,170.3023516237402
41,No,Research & Development,19,Undergraduate,Life Sciences,334,Satisfied,Male,Junior,Research Scientist,Dissatisfied,Divorced,3072,19877,16,3,40,2,2,1,False,False,547.0377604166667
40,No,Research & Development,24,Undergraduate,Technical Degree,335,Dissatisfied,Male,Junior,Research Scientist,Very Satisfied,Divorced,3319,24447,17,3,40,3,3,9,False,False,636.5772823139499
45,No,Research & Development,1,Postgraduate,Other,336,Satisfied,Male,Executive,Manager,Very Satisfied,Married,19202,15970,11,3,40,2,3,24,False,False,-16.831580043745443
31,No,Research & Development,3,Professional Certification,Medical,337,Neutral,Male,Mid-level,Research Director,Satisfied,Divorced,13675,13523,12,3,40,3,3,2,False,False,-1.1115173674588665
33,No,Research & Development,5,Professional Certification,Life Sciences,338,Satisfied,Female,Entry-level,Research Scientist,Very Satisfied,Married,2911,14776,13,3,40,2,2,2,False,False,407.5918928203366
34,No,Research & Development,2,Professional Certification,Life Sciences,339,Very Satisfied,Male,Junior,Manufacturing Director,Dissatisfied,Married,5957,23687,13,3,40,3,3,11,False,False,297.6330367634715
